company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
中电智能科技有限公司,15 寸触摸屏,http://itocec.com/Index/lists/catid/96.html,四核触摸屏,超御系列 PLC 触摸屏充分吸收国际前沿技术和最新成果，严格遵循国内外的工业标准，采用全国产化设计，产品能够实现芯片级自主可靠，在保证功能性的前提下，安全性也得到了保障。触摸屏适用于人机交互，如用文字、动画显示现场的状态，并可以对现场的开关、阀门等设备进行操作。可根据用户需要进行配置，性能卓越，使用方便。,首页,9782084943,触摸屏HMI,4261144109,15寸触摸屏,8712790340,无,0
中电智能科技有限公司,15 寸触摸屏,http://itocec.com/Index/lists/catid/96.html,双核触摸屏,超御系列 PLC 触摸屏充分吸收国际前沿技术和最新成果，严格遵循国内外的工业标准，采用全国产化设计，产品能够实现芯片级自主可靠，在保证功能性的前提下，安全性也得到了保障。触摸屏适用于人机交互，如用文字、动画显示现场的状态，并可以对现场的开关、阀门等设备进行操作。可根据用户需要进行配置，性能卓越，使用方便。,首页,9782084943,触摸屏HMI,4261144109,15寸触摸屏,8712790340,无,0
中电智能科技有限公司,16 路模拟量输入模块,http://itocec.com/Index/lists/catid/91.html,IS21-H3416,无,首页,9782084943,小型高防护型PLC产品IS21系列,9856495843,16路模拟量输入模块,17647168,无,0
中电智能科技有限公司,26 通道混合型输入输出模块,http://itocec.com/Index/lists/catid/109.html,IS21-H7026,无,首页,9782084943,小型高防护型PLC产品IS21系列,9856495843,无,0,无,0
中电智能科技有限公司,32 通道数字量输入输出模块,http://itocec.com/Index/lists/catid/90.html,IS21-H5332,32 通道数字量输入输出,首页,9782084943,小型高防护型PLC产品IS21系列,9856495843,无,0,无,0
中电智能科技有限公司,4 路模拟量输入模块,http://itocec.com/Index/lists/catid/92.html,IS21-H3304,无,首页,9782084943,小型高防护型PLC产品IS21系列,9856495843,4路模拟量输入模块,3385408761,无,0
中电智能科技有限公司,大型 PLC 产品 IL40 系列 CPU 模块,http://itocec.com/Index/lists/catid/12.html,IL40-X1001,安装在背板上，实现 EtherCAT 主站功能，轮询 EtherCAT 从站数据，管理从站信息；与 SC-Prosys、SC-ProView 通过以太网完成配置的下装及诊断上报,首页,9782084943,大型PLC产品IL40系列,7824187775,CPU模块,2622342141,无,0
中电智能科技有限公司,大型 PLC 产品 IL40 系列 CPU 模块,http://itocec.com/Index/lists/catid/12.html,IL40-X3001,安装在冗余型 CPU 导轨上，实现 EtherCAT 主站功能，轮询 EtherCAT 从站数据，管理从站信息；与 SC-Prosys、SC-ProView 通过以太网完成配置下装及诊断上报。设有两个 SpaceWire 通信接口，主从 CPU 模块通过两条专用的 SpaceWire 总线交叉相连构成 PLC 双机冗余系统。系统采用主、从热备冗余方式，主、从控制器模块同时接受网络数据，主机做控制运算，并将结果通过 SpaceWire 总线同步给备机。系统运行过程中一旦主模块发生故障，从模块自动升为主，切换时间小于一个 IEC 周期,首页,9782084943,大型PLC产品IL40系列,7824187775,CPU模块,2622342141,无,0
中电智能科技有限公司,中型 PLC 产品 IM30 系列 CPU 模块,http://itocec.com/Index/lists/catid/15.html,IM30-X1001,安装在背板上，实现 EtherCAT 主站功能，轮询 EtherCAT 从站数据，管理从站信息；与 SC-Prosys、SC-ProView 通过以太网完成配置的下装及诊断上报,首页,9782084943,中型PLC产品IM30系列,542316003,CPU模块,2622342141,无,0
中电智能科技有限公司,中型 PLC 产品 IM30 系列 CPU 模块,http://itocec.com/Index/lists/catid/15.html,IM30-X2001,安装在背板上，实现 EtherCAT 主站功能，轮询 EtherCAT 从站数据，管理从站信息；与 SC-Prosys、SC-ProView 通过以太网完成配置的下装及诊断上报,首页,9782084943,中型PLC产品IM30系列,542316003,CPU模块,2622342141,无,0
中电智能科技有限公司,CPU 模块,http://itocec.com/Index/lists/catid/17.html,IS20-X1001,额定工作电压为 DC24V，自带 24 点 I/O，提供 14 路 DC24V 输入/10 路晶体管输出处理,首页,9782084943,小型PLC产品IS20系列,4615573154,CPU模块,2622342141,无,0
中电智能科技有限公司,小型网络增强型 PLC 产品 IS23 系列 CPU 模块,http://itocec.com/Index/lists/catid/87.html,IS23-X1001,额定工作电压为 DC24V，自带 28 点 I/O，提供 16 路 DC24V 输入/10 路晶体管输出，12 路晶体管输出处理,首页,9782084943,CPU模块,2622342141,无,0,无,0
中电智能科技有限公司,数字量输入模块,http://itocec.com/Index/lists/catid/57.html,IL40-T1032,现场 32 通道数字量信号通过现场接线端子进入模块，通过光耦与现场隔离。模块采用漏型输入，当输入为 13V~30VDC 时，输入为逻辑 1；当输入的电压小于等于 5VDC 时，输入为逻辑 0,首页,9782084943,大型PLC产品IL40系列,7824187775,I/O模块,4065671580,无,0
中电智能科技有限公司,数字量输出模块,http://itocec.com/Index/lists/catid/57.html,IL40-T2132,控制器通过背板总线 EBUS 将过程数据写入 IL40-T2132，模块内部通过控制 32 通道 MOSFET 电子开关输出闭合实现逻辑高低电平的输出。当输出信号为高电平时，模块实现数字量“1”输出。当输出信号为低电平时，模块实现数字量“0”输出,首页,9782084943,大型PLC产品IL40系列,7824187775,I/O模块,4065671580,无,0
