产品网址：http://icpc.cn/cms/item/view?table=product&id=108
产品结构：当前位置：首页->产品与服务->申威->模块->COMe-6041申威421M-221嵌入式计算机

|产品名称|产品型号|功能描述|
|--|--|--|
|COMe-6041 申威 421M-221 嵌入式计算机模块|COMe-6041|以国产申威 421M 四核处理器/申威 221 双核处理器为核心，兼容 PICMG COM Express Type 6 型规范，集成国产 ICH2 桥片及丰富外部接口，内存全表贴、能效比高、有完善加固定位孔、兼容互换性良好，开发使用灵活，可应用于网络安全、政务办公平台、轨道交通、能源等控制领域，具有主要芯片国产化、操作系统国产化、处理器可选择、丰富外部接口和内部功能、抗震动冲击能力强、可靠性高、稳定性好等优点|




处理器,申威421M四核处理器，主频1.6GHz  申威221M双核处理器，主频1.6GHz
内存,表贴4GB DDR3-1600内存
显存,表贴1GB DDR3-1333显存
显不,"1xVGA, 1xDVI, 1xLVDS(单通道18bit)"
外部总线,"2x PCI  Express (x4) , 2x Express (x1)  1x LPC总线  2x IIC总线"
外围接口,"2x  10/100/1000Mbps以太网口  3x SATA3.0  4x USB3.0 ,  2x USB2.0  1x UART,三线制，LVTTL电平  4xGPI, 4xGPO,  3.3V电平"
其他,实时时钟，看门狗，温度传感器  风扇转速控制和检测，支持AT/ATX模式
功耗,"典型功耗：48W, 12V  典型值：1.6GHz主频"
湿度,工作：10%~90%无凝结 非工作：10%~90%
温度,工作：A:0°C~+50°C B:-25°C~+60°C C:-40°C~+70°C  存储：-50°C~+85°C
冲击,20G
振动,5Hz〜500Hz随机
尺寸,95mm  x 125mm x 10.9mm(不含散热器)
