产品网址：https://lthpc.com/products/detail/83
产品结构：root->SL223

|产品名称|产品型号|功能描述|
|----|----|----|
|服务器|SL223|基于龙芯 3C5000 处理器的 2U2 路机架式服务器，配置灵活，安全可靠，可广泛适用于云计算、虚拟化、数据库、大数据及人工智能等应用。支持 8 个 DDR4 ECC RDIMMs 内存插槽，支持 5 个 PCI-e 插槽、8 个 2.5/3.5 英寸磁盘或硬盘扩展。集成 BMC 远程管理功能、功耗封顶技术，能够有效降低运营成本，提升投资回报。|

处理器和芯片组,支持的处理器数量,2
处理器和芯片组,处理器插座,
处理器和芯片组,处理器类型,龙芯
处理器和芯片组,支持的处理器,3C5000
处理器和芯片组,热设计功率 (TDP),150W
处理器和芯片组,芯片组制造商,龙芯
处理器和芯片组,芯片组型号,LoongArch ®
内存,最大内存,512G
内存,内存技术,DDR4
内存,内存标准,DDR4- 3200MHz ECC DDR4 RDIMM/LRDIMM
内存,总内存槽数,8
硬盘,SATA3,8
硬盘,NVMe,
硬盘,M.2,1个M.2
显示与图形,显示和图形图形控制器制造商,
显示与图形,图形控制器模型,
I/O扩展,PCI Express,1个PCIe 3.0 x 16插槽
I/O扩展,,4个PCIe 3.0 x 8 插槽
驱动器托架,热插拔,8个3.5 英寸热插拔驱动器托架
接口/端口,USB 3.0 端口总数,4
接口/端口,SATA接口数量,8
接口/端口,局域网,1个RJ45管理端口
接口/端口,,4个GE端口
接口/端口,板载视频,1个VGA显示端口
电源说明,电源数量,2
电源说明,冗余电源,是的
电源说明,最大电源功率,800W
电源说明,认证,80Plus 铂金
物理特性,颜色,银白
物理特性,外形规格,机架式
物理特性,机架高度,2U
物理特性,高度,88mm
物理特性,宽度,437.5mm
物理特性,深度,650mm
