产品网址：https://lthpc.com/products/detail/50
产品结构：root->SA222Q-HNTR

|产品名称|产品型号|功能描述|
|----|----|----|
|服务器|SA222Q-HNTR|基于 AMD EPYC 处理器平台的高密度计算服务器系统，可支持最新发布的采用 7nm 的先进工艺制造的第三代 AMD EPYC（霄龙）处理器。2U 空间里多达 4 个强劲计算节点，计算能力是传统服务器的 4 倍。每个节点高达 16 槽位的内存扩展可支持 4TB 企业高可靠内存，每个节点提供 2 个 PCI-E 3.0（半高）扩展插槽满足特定应用场景下的扩展能力。灵活可变的网络可支持不同数据传输要求。是一款可满足计算量子力学模拟和分子动力学模拟等计算密集型应用的服务器系统。|

处理器和芯片组,支持的处理器数量,2（每个节点）
处理器和芯片组,处理器插座,Socket SP3
处理器和芯片组,处理器类型,霄龙
处理器和芯片组,支持的处理器,AMD EPYC™ 7003/7002系列
处理器和芯片组,热设计功率 (TDP),225W
处理器和芯片组,芯片组制造商,AMD
处理器和芯片组,芯片组型号,System on Chip
内存,最大内存,4TB
内存,内存技术,DDR4
内存,内存标准,"DDR4 3200 MHz Registered ECC, 288-pin gold-plated DIMMs"
内存,总内存槽数,16（每个节点）
硬盘,SATA3,SATA3 (6Gbps)
硬盘,NVMe,
硬盘,M.2,1 SATA/PCI-E 3.0 x4 M.2
硬盘,,1 PCI-E 3.0 x4 M.2（2280，22110）
显示与图形,显示和图形图形控制器制造商,ASPEED
显示与图形,图形控制器模型,AST2500 BMC
I/O扩展,PCI Express,2个PCI-E 4.0 x16 插槽（每个节点）
驱动器托架,热插拔,6个 2.5 英寸热插拔驱动器托架（每个节点）
接口/端口,USB 3.0 端口总数,2
接口/端口,SATA接口数量,24
接口/端口,局域网,1 个 RJ45 管理端口
接口/端口,,1 PCI-E 4.0 x16 SIOM LAN组网灵活组网的插槽
接口/端口,板载视频,1 个 VGA 接口
电源说明,电源数量,2
电源说明,冗余电源,是
电源说明,最大电源功率,2200W
电源说明,认证,80Plus 钛金
物理特性,颜色,银白
物理特性,外形规格,机架式
物理特性,机架高度,2U
物理特性,高度,3.47‘’
物理特性,宽度,17.68‘’
物理特性,深度,28.75‘’
