产品网址：http://www.embedway.com/product/detail/471
产品结构：智能系统平台->智慧物联->智能电力巡检机器人->吊轨式智能巡检系列

|产品名称|产品型号|功能描述|
|----|----|----|
|智能电力巡检机器人|无|集成导航定位、红外测温、智能抄表、图像识别等核心技术于一体。对变电站设备进行全天候监测、数据采集、视频监控、温湿度测量、有害气体浓度监测、气压监测等。在异常紧急情况下，可作为移动监控平台，代替人工及时识别设备故障，降低人员安全风险。通过远程控制系统，可远程操作巡检设备，消除电力工作人员周期性的人工检查需求，且能独立分析判断图像，发现电力设备异常情况，独立分析问题，能够满足无人值守的需要，符合行业发展潮流。可按需订制伸缩杆长度、联网方式、搭载传感器类型等；提供站点全场景 3D 仿真建模，真实还原现场环境，实时显示机器人位置和运动状态；支持 7x24 小时无间断稳定工作；支持 WebRTC+海康原生双模全双工语音对讲，可在线切换。|

电源适应性,供电方式,DC 36V滑触线供电
电源适应性,外部供电,AC/DC 220V
电源适应性,本体功率,≤200W
运动性能,水平最大速度,1.2 m/s
运动性能,水平变速等级,100级
运动性能,垂直最大速度,0.3m/s
运动性能,最小转弯半径,0.3m
运动性能,垂直升降范围,2m（可按需订制）
运动性能,制动距离,≤0.3m（1m/s运动速度下）
自主导航定位精度,水平定位精度,≤±1mm
自主导航定位精度,垂直定位精度,≤±1.5mm
通讯性能,轨道通讯方式,载波通信
通讯性能,上行通讯方式,千兆单模光纤（可按需订制）
通讯性能,带宽,≥200Mbps
通讯性能,传输距离,100m
边缘计算单元性能,CPU,21T每秒浮点运算能力
边缘计算单元性能,内存,8GB
边缘计算单元性能,硬盘,256GB NVME
可见光性能,像素,≥200万
可见光性能,分辨率,1920x1080
可见光性能,光学变焦,最大30倍
可见光性能,最低照度,0.05Lux@1.6
红外性能,探测器类型,非制冷焦平面微热型
红外性能,分辨率,160x120
红外性能,热灵敏度,≤0.06℃@30℃
红外性能,测温范围,-20℃~+350℃
红外性能,测温精度,"±2℃或±2%(读数范围),取大值"
温湿度检测性能,温度检测范围,-40～85°
温湿度检测性能,温度检测精度,±0.5°
温湿度检测性能,湿度检测范围,0～100%
温湿度检测性能,湿度检测精度,±5%
有害气体浓度检测性能  （可按需订制）,测量范围（SF6）,0～100ppm
有害气体浓度检测性能  （可按需订制）,测量精度（SF6）,±2%（F.S）
有害气体浓度检测性能  （可按需订制）,测量范围（O3）,0～10ppm
有害气体浓度检测性能  （可按需订制）,测量精度（O3）,±3%（F.S）
云台性能,水平方向,0°～360°连续旋转
云台性能,垂直方向,-90°～+90°
尺寸、重量,机器人尺寸,362 x 285 x 1200mm
尺寸、重量,机器人重量,28kg
尺寸、重量,单根直轨尺寸,75 x 90 x 3000（宽*高*长） mm
尺寸、重量,每米轨道重量,7.6kg（含滑触线、吊架等配件）
环境参数,工作温度,-20℃~+55℃
环境参数,工作湿度,≤90%(非冷凝)
环境参数,防护等级,IP31
