company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/127.html,AX620Q,9.6T 混合精度算力、5M 黑光、超低功耗视觉处理。产品亮点：黑光 AI-ISP、集成 256MB 大内存、超低功耗、双摄、支持驱屏,AX620Q,3467242108,无,0,无,0,无,0
北京爱芯科技有限公司,智能驾驶芯片,https://www.axera-tech.com/Product/126.html,爱芯元速——M55H,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能驾驶芯片,https://www.axera-tech.com/Product/126.html,爱芯元速——M76H,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能驾驶芯片,https://www.axera-tech.com/Product/126.html,xADEP,自动驾驶工程化平台,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/126.html,AX620A,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/126.html,AX620U,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/126.html,AX650A,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/126.html,AX650N,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Product/126.html,AX630C,12.8T 混合精度算力、4K 黑光、低功耗视觉处理处理器。产品亮点：黑光 AI-ISP、低功耗、双摄、支持驱屏,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能视觉芯片,https://www.axera-tech.com/Product/126.html,XS7320,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能视觉芯片,https://www.axera-tech.com/Product/126.html,XS7310,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,轻智能视觉芯片,https://www.axera-tech.com/Product/126.html,XS7312Q,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,轻智能视觉芯片,https://www.axera-tech.com/Product/126.html,XS7302,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 TX,https://www.axera-tech.com/Product/126.html,XS5018A,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 TX,https://www.axera-tech.com/Product/126.html,XS5018B,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 TX,https://www.axera-tech.com/Product/126.html,XS5032,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 TX,https://www.axera-tech.com/Product/126.html,XS5021C,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 RX,https://www.axera-tech.com/Product/126.html,XS9931B,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 RX,https://www.axera-tech.com/Product/126.html,XS9922A,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 RX,https://www.axera-tech.com/Product/126.html,XS9922B,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,同轴高清 RX,https://www.axera-tech.com/Product/126.html,XS9950,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2180,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2184,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2186,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2100S,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2103S/D,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2105S,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2108,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2120,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2121,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Product/126.html,XS2123,无,AX630C,9834078372,无,0,无,0,无,0
北京爱芯科技有限公司,智能驾驶芯片,https://www.axera-tech.com/Solution/3.html,爱芯元速——M55H、M76H,自动驾驶工程化平台：xADEP,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,智能黑光视觉芯片,https://www.axera-tech.com/Solution/3.html,AX620A、AX620U、AX650A、AX650N、AX630C、AX620Q,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,智能视觉芯片,https://www.axera-tech.com/Solution/3.html,XS7320、XS7310,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,轻智能视觉芯片,https://www.axera-tech.com/Solution/3.html,XS7312Q、XS7302,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,同轴高清 TX,https://www.axera-tech.com/Solution/3.html,XS5018A、XS5018B、XS5032、XS5021C,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,同轴高清 RX,https://www.axera-tech.com/Solution/3.html,XS9931B、XS9922A、XS9922B、XS9950,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,数模混合,https://www.axera-tech.com/Solution/3.html,XS2180、XS2184、XS2186、XS2100S、XS2103S/D、XS2105S、XS2108、XS2120、XS2121、XS2123,无,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,智能算力盒,https://www.axera-tech.com/Solution/3.html,无,32 路 1080p30fps 解码，超强算力，低功耗<5w，双路 4K60fps HDMI 输出，助力高性能小型化算力部署,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,家用双向视频通话摄像头,https://www.axera-tech.com/Solution/3.html,无,视频流畅、高效节能、小巧便携、双向视频通话，自研变焦、AI 超分算法及黑光全彩 ISP，视频效果卓越,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,爱芯派 Pro,https://www.axera-tech.com/Solution/3.html,无,拥有高算力和超强编解码能力，满足高性能边缘智能计算需求，支持 CNN 模型和 Transformer 视觉大模型,解决方案,5390695034,智能IoT,6136405246,无,0,无,0
北京爱芯科技有限公司,爱芯元速——M55H,https://www.axera-tech.com/Gong/1.html,无,超高性价比一体机方案。产品亮点：<br>·智能驾驶场景优化。自研创新的爱芯智眸 AI-ISP 图像处理技术，全面大幅提升复杂环境感知能力；<br>·通用性强。自研爱芯通元混合精度 NPU，支持低位宽混合精度，提供高性能工具链，满足 AI 算法持续演进，算力性能可达同级产品的两倍；<br>·安全可靠。完整支持数据闭环的国产 ADAS 芯片，支持国密级安全技术，实现硬件级数据加密；<br>·超低功耗。超低功耗的 ADAS 国产芯片，全面优化散热设计。,爱芯元速——M55H,4521208823,无,0,无,0,无,0
北京爱芯科技有限公司,爱芯元速——M76H,https://www.axera-tech.com/Product/108.html,无,单 SoC 全时行泊一体方案。产品亮点：<br>·混合精度，业界领先 Transformer/BEV 性能。支持低位宽混合精度，高效能张量核针对 CNN 优化，加速 Transformer 以及 BEV 应用，灵活向量核引针对 Transformer 优化；<br>·高效率、扩展性强。具备灵活的编程性，辅以 SDMA 和异构多核硬件协同，丰富的 CV 算子做前后处理，全面提升感知性能。丰富的算力支持，8 核高性能 CPU，双核高性能视觉 DSP，支持 VSLAM 和雷达数据处理，超强的视频接入和处理能力，高效的内存带宽，强大的 AI 计算能力，同时处理多路大分辨率的视频流；<br>·超低功耗，降本增效。超低功耗国产行泊一体域控平台，轻松实现被动散热，有效降低系统成本，支持应用于全时行泊一体系统的完整解决方案，实现高速 NOA，城市 ICA 以及自动泊车，记忆泊车等功能。,爱芯元速——M76H,949044849,无,0,无,0,无,0
