产品网址：https://www.lynxi.com/lingqisupsupKA200xilie/33.html
产品结构：产品中心类脑计算边缘产品->领启®KA200(-S)系列->HS100-L

|产品名称|产品型号|功能描述|
|--|--|--|
|边缘计算主机|HS100-L|面向推理场景下，大算力、轻应用边缘计算设备，具有较强的计算性能、高性价比、大容量存储、支持温度范围宽、环境适应性强、易于维护管理等特点。主要应用于 AI 识别、隐私计算、数据分析等应用场景，可以广泛部署在银行、社区、电力、城管等环境区域的应用。支持各类边缘、智慧园区/安防/商业/交通等多领域多场景灵活部署。采用“云-边-端”架构，云：云端数据中心对边侧设备进行模型推送、能力开发和管理、运维等；边：边缘侧设备对端侧设备采集的信息进行信息提取、存储和上传；端：IPC 或其他端侧设备，进行现场信息采集。支持 16 路 1920*1080 30fps 的 H.264/H.265 解码，8 路 1920*1080 30fps 的 H.264/H.265 编码。提供超强边缘 AI 计算，支持高达 32TOPS（INT8）和 16TFLOPS（FP16）的高精度算力。|

类脑模组,KA200 类脑计算芯片  30 组计算单元  25 万个神经元  2500 万个神经突触  8 个 ARM Cortex-A53 core
类脑模组,AI 算力  32TOPS（INT8）  16TFLOPS（FP16）
类脑模组,内存：LPDDR4X
类脑模组,容量：8GB
类脑模组,位宽：64bit
类脑模组,速率：3200MT/s
类脑模组,模块存储  32GB/64GB eMMC  8MB SPI Nor Flash
类脑模组,图像 / 视频编解码能力  JENC：300fps@1920*1080  JDEC：250fps@1920*1080  VENC：250fps@1920*1080  VDEC：500fps@1920*1080
RS232接口,1个
RS485接口,1个
千兆以太网接口,2个，10Mbps/100Mbps/1000Mbps自适应。
信号输入/输出接口,信号输出4个，隔离输出，输出电压可根据电压引脚配置；  信号输入4个，隔离输入，限压24V输入，限流10mA。
工作温度,-25℃~+65℃
工作湿度,5%~90%（RH，无冷凝）
防护等级,IP40
散热方式,被动散热
尺寸,宽×深×高：182mm×136mm×60mm
重量,1330g
功耗,峰值功耗 20W，典型功耗 15W
操作系统,Ubuntu 20.04
