产品网址：https://www.lynxi.com/lingqisupsupKA200xilie/27.html
产品结构：产品中心类脑计算边缘产品->领启®KA200(-S)系列->HS100

|产品名称|产品型号|功能描述|
|--|--|--|
|类脑计算边缘产品|HS100|面向广泛边缘应用场景的轻量边缘设备，具有超强计算性能、大容量存储、配置灵活、体积小、支持温度范围宽、环境适应性强、易于维护管理等特点。主要应用于智能视频监控、分析、数据存储等应用场景，可以广泛部署在各类行业应用终端和边缘计算中心/机房、满足在社区、园区、超市等复杂环境区域的应用。|

HM100类脑计算模块,KA200(-S)类脑计算芯片：  30组计算单元  25万个神经元  2500万个神经突触  8个ARM Cortex-A53 core  AI算力  48TOPS（INT8）  24TFLOPS（FP16）  内存：  LPDDR4X  容量：  8GB  位宽：  64bit  速率：  3200MT/s  模块存储  32GB eMMC  8MB SPI Nor Flash  图像  /视频编解码能力  JENC：300fps@1920*1080  JDEC：250fps@1920*1080  VENC：250fps@1920*1080  VDEC：500fps@1920*1080
存储,Micro SD卡槽x1  支持  SD规范v1.0/v1.1/v2.0/SDHC(Up to32GB)  支持  SD规范v3.0 UHS-I: SDR25/SDR50  支持  SDXC(Up to 2TB)  M.2 SATA硬盘接口x1，尺寸2280，符合SATA3.0规范
RS232接口,1个
RS485接口,1个
千兆以太网接口,2个，10Mbps/100Mbps/1000Mbps自适应
USB3.0 Host接口,2个，Type A，每个接口供电能力不低于2A
CAN接口,1个，兼容CAN 2.0B协议
信号输入/输出接口,信号输出4个，隔离输出，输出电压可根据电压引脚配置；  信号输入4个，隔离输入，限压24V输入，限流10mA
WiFi,1个，支持MIMO 2x2，支持802.11 ac/a/b/g/n协议，工作在STA模式
5G,1个，M.2接口，支持MIMO 4x4
工作温度,-20℃~+65℃
工作湿度,5%~90%（RH，无冷凝）
认证,CCC
防护等级,IP40
散热方式,被动散热
功耗,峰值功耗 28W，典型功耗 15W
尺寸,宽×深×高：182mm×136mm×60mm
重量,1500g
操作系统,Ubuntu 20.04
