产品网址：https://www.aisinochip.com/index.php/product/child/id/257/pid/51.html
产品结构：当前位置:首页>产品介绍>MCU生态系统->开发评估板->开发工具->中间件、爱好者应用项目->第三方技术社区->开发板&样片&调试器购买

|产品名称|产品型号|功能描述|
|--|--|--|
|USBKEY 芯片|ACL16 系列、ACH512 系列|无|
|安全认证芯片|ACL16_AHM 系列、ACL16_AEC 系列、ACL16_S 系列、ACL16 系列|无|
|大容量存储芯片|ACH512 系列|无|
|车规级安全芯片|ACL16 车规级芯片、ACL16_S 车规级芯片|无|
|通用 MCU|ACM32F0x0、ACM32G1x3、ACM32F4x3、ACM32FP001、ACM32FP40x、ACM32FP421、车规级 ACM32A070、车规级 ACM32A403|无|
|MCU 生态系统|无|开发评估板、开发工具、中间件、爱好者应用项目、第三方技术社区、开发板&样片&调试器购买|




Unnamed: 1,Unnamed: 2,Unnamed: 3
ACM32F0x0  Core核心板,请转到产品介绍-通用MCU-相应型号页下载,请转到产品介绍-通用MCU-相应型号页下载
ACM32F403  Core核心板,请转到产品介绍-通用MCU-相应型号页下载,请转到产品介绍-通用MCU-相应型号页下载
ACM32G103  Core核心板,请转到产品介绍-通用MCU-相应型号页下载,请转到产品介绍-通用MCU-相应型号页下载
ACM32FP421KIU6  开发板,请转到产品介绍-通用MCU-相应型号页下载,请转到产品介绍-通用MCU-相应型号页下载
LCD_Touch_Board,请转到产品介绍-通用MCU-相应型号页下载,请转到产品介绍-通用MCU-相应型号页下载





原厂在线烧录器/调试器,Unnamed: 2,CMSIS-DAP  通用使用方法  （安装Keil/IAR后即可使用）
ULINK 2 和 JLINK V9  可支持ACM32,—,—
原厂离线烧录器,,ACM32-离线编程器.rar
第三方在线/离线烧录器  基础级:创芯工坊  PW200/300,,
进阶级：昂科科技 AP8000,,
基础级：星乐无限离线烧录器,,
基础级：轩微离线烧录器,,








极术社区
CSDN
WhyCan





航芯官方授权店铺,开发板
航芯官方授权店铺,样片
航芯官方授权店铺,调试器
融创芯城,开发板&样片&调试器
