company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
深圳信迈科技有限公司,AM335x 开发板,https://www.szxinmai.com/html/2021/dsp+arm_1201/55.html,无,基于 TI Sitara 系列 AM3352/AM3354/AM3358/AM3359 ARM Cortex-A8 高性能低功耗处理器设计，由核心板和底板组成。接口资源丰富，引出双路千兆网口、HDMI、GPMC、CAN 等接口，方便用户快速进行产品方案评估与技术预研。适用于通讯管理、数据采集、人机交互、运动控制、智能电力等领域。提供核心板引脚定义、可编辑底板原理图、可编辑底板 PCB、芯片 Datasheet，以及系统烧写镜像、内核驱动源码、文件系统源码、丰富的 Demo 程序和完整的平台开发包、入门教程。,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM335x 智能网关,https://www.szxinmai.com/html/2021/zhinengwangguan_1201/49.html,无,无,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,OKMX8MP-C 开发板,https://www.szxinmai.com/html/2021/zhinengwangguan_1201/49.html,无,采用 TI（德州仪器）AM57x 系列 AM5718 多核异构处理器，由信迈自主研发设计。具有强大的视频处理能力，支持多种操作系统，提供多种开发例程和扩展功能，广泛应用于多个领域。,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM335x 核心板,https://www.szxinmai.com/html/2021/dsp+arm_1201/73.html,无,基于 TI Sitara 系列 AM3352/AM3354/AM3358/AM3359 ARM Cortex-A8 高性能低功耗处理器设计，由核心板和底板组成。核心板经过专业的 PCB Layout 和高低温测试验证，稳定可靠，可满足各种工业应用环境。评估板接口资源丰富，引出双路千兆网口、HDMI、GPMC、CAN 等接口，方便用户快速进行产品方案评估与技术预研。,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728_5G 智能网关,https://www.szxinmai.com/html/2021/zhinengwangguan_1201/54.html,无,CPU：AM5718<br>架构：4*Cortex-A53+Cortex-M7<br>主频：1.6GHz<br>内存：1GB DDR3L+ECC<br>ROM：8GB eMMC<br>系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728_Artix7 开发板,https://www.szxinmai.com/html/2021/dsp+arm+fpga_1201/30.html,无,CPU：AM5728 + Artix7<br>架构：2*Cortex-A15+ 2* C66x DSP<br>主频：1.6GHz<br>内存：1GB DDR3L+ECC<br>ROM：8GB eMMC<br>系统：Linux4.9. 41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728_Artix7 核心板,https://www.szxinmai.com/html/2021/dsp%20arm%20fpga_1201/81.html,无,CPU：AM5718<br>架构：4*Cortex-A53+Cortex-M7<br>主频：1.6GHz<br>内存：1GB DDR3L+ECC<br>ROM：8GB eMMC<br>系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728_Max10_Ethercat 开发板,https://www.szxinmai.com/html/2021/yejingping_1201/100.html,无,CPU：AM5718，架构：4*Cortex-A53+Cortex-M7，主频：1.6GHz，内存：1GB DDR3L+ECC，ROM：8GB eMMC，系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728 开发板,https://www.szxinmai.com/html/2021/dsp+arm_1201/25.html,无,CPU：AM5728<br>架构：4*Cortex-A53+Cortex-M7<br>主频：1.6GHz<br>内存：1GB DDR3L+ECC<br>ROM：8GB eMMC<br>系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,AM5728 核心板,https://www.szxinmai.com/html/2021/arm+fpga_1201/36.html,无,采用沉金无铅、十层板、工业级设计，可应用于运动控制系统、机器视觉处理系统、图像识别系统、音频分析系统、视频分析系统，高端测量仪器等行业应用。支持 EtherCAT，EtherNet/IP、PROFIBUS 等多种工业通信协议，产品可轻松实现各总线控制和工业组网；通过双 C66x DSP 实现更复杂的，更高精度的运动控制插补算法；并可通过 GPMC 总线连接 FPGA 的方案，实现更多的工业控制与图像处理功能。支持 16 路或 32 路高端应用的音频处理分析算法，可实现声源定位、回音消除等各种音频分析处理场景应用。视频编解码能力强大，支持 1 路 1080P60 或 2 路 720P60 或 4 路 720P30 视频硬件编解码，支持 H.265 视频软解码；在视频处理上，利用双 C66x DSP 的强大功能，可实现复杂的图像识别、视频分析及识别、各种数据实时分析处理、以及其他高端 AI 应用场合等。高性能 GPU，双核 SGX544 3D 加速器和 GC320 2D 图形加速引擎，支持 OpenGL ES2.0；SOM572x 软件 SDK 开发包，提供 Linux4.14.67 系统、DSP RTOS 系统，支持 OpenCL、OpenMP、SysLink IPC 多核开发，提供 ARM 与 DSP 多核间通信方法与案例，让高速信号处理、音视频数据分析等开发难度大大降低。体积小，大小仅 86mm*60.5mm,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C665x_Artix7 开发板,https://www.szxinmai.com/html/2021/dsp%20c6000_1201/29.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C665x + Xilinx Artix7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C665x_Artix7 核心板,https://www.szxinmai.com/html/2021/dsp%20c6000_1201/80.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C665x + Xilinx Artix7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6678_K7 开发板,https://www.szxinmai.com/html/2021/dsp+arm+fpga_1201/26.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C6678 + Xilinx Kintex-7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6678_K7 核心板,https://www.szxinmai.com/html/2021/dsp%20arm%20fpga_1201/76.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C6678 + Xilinx Kintex-7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6678_K7 评估板,https://www.szxinmai.com/html/2021/zynq_1201/70.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C6678 + Xilinx Kintex-7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6678 开发板,https://www.szxinmai.com/html/2021/dsp%20c6000_1201/28.html,无,基于 TI KeyStone C66x 多核定点/浮点 DSP TMS320C6678 + Xilinx Kintex-7 FPGA 处理器，适用于高端图像处理、高速大数据传输和音视频等大数据采集处理领域,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6748_Spartan6 开发板,https://www.szxinmai.com/html/2021/dsp%20c6000_1201/33.html,无,CPU：TMS320C6748 + Xilinx Spartan-6 FPGA<br>架构：C6748 DSP<br>主频：456MHz<br>内存：512M DDR3L+ECC<br>ROM：8GB eMMC<br>系统：SYS/BIOS,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,C6748_Spartan6 核心板,https://www.szxinmai.com/html/2021/arm+fpga_1201/31.html,无,CPU：TMS320C6748 + Xilinx Spartan-6 FPGA<br>架构：C6748 DSP + Spartan6 FPGA<br>主频：456MHz<br>内存：512M DDR3L+ECC<br>ROM：8GB eMMC<br>系统：SYS/BIOS,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,DDR3/4 仿真,https://www.szxinmai.com/html/2021/shishixitong_1201/43.html,无,SI/PI 协同仿真，Batch 仿真；参与行业 DDR3/4/5 设计规范制定；仿真测试对比，提升仿真精度；丰富的 DDR3/4/5 产品 Debug 经验,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,FPGA ISP 方案,https://www.szxinmai.com/html/2021/gongjuhefuwu_1201/48.html,无,无,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX6DL_Spatan6 核心板,https://www.szxinmai.com/html/2021/arm+fpga_1201/83.html,无,CPU：AM5718，架构：4*Cortex-A53+Cortex-M7，主频：1.6GHz，内存：1GB DDR3L+ECC，ROM：8GB eMMC，系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX6DL 开发板,https://www.szxinmai.com/html/2021/arm_1201/68.html,无,CPU：AM5718<br>架构：4*Cortex-A53+Cortex-M7<br>主频：1.6GHz<br>内存：1GB DDR3L+ECC<br>ROM：8GB eMMC<br>系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX6DL 核心板,https://www.szxinmai.com/html/2021/zynq_1201/86.html,无,CPU：AM5718，架构：4*Cortex-A53+Cortex-M7，主频：1.6GHz，内存：1GB DDR3L+ECC，ROM：8GB eMMC，系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX6ULL 智能网关,https://www.szxinmai.com/html/2021/zhinengwangguan_1201/51.html,无,CPU：AM5718，架构：4*Cortex-A53+Cortex-M7，主频：1.6GHz，内存：1GB DDR3L+ECC，ROM：8GB eMMC，系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX8M_Mini_Artix7 核心板,https://www.szxinmai.com/html/2021/arm+fpga_1201/87.html,无,CPU：AM5718，架构：4*Cortex-A53+Cortex-M7，主频：1.6GHz，内存：1GB DDR3L+ECC，ROM：8GB eMMC，系统：Linux4.9.41+Qt56+Wayland,当前位置,6228147517,无,0,无,0,无,0
深圳信迈科技有限公司,i.MX8M_Mini 开发板,https://www.szxinmai.com/html/2021/arm_1201/72.html,无,采用 TI（德州仪器）AM57x 系列 AM5718 多核异构处理器，由信迈自主研发设计。具有强大的视频处理能力，支持多种操作系统，提供多种开发例程和扩展功能，广泛应用于工业通信、人机界面、HMI、自动化控制、工厂自动化、楼宇自动化、机器视觉、医疗成像、测试与测量、汽车多媒体等应用领域。,当前位置,6228147517,无,0,无,0,无,0
