产品网址：http://www.micro-dsp.com/cn/product/software.asp
产品结构：root

|产品名称|产品型号|功能描述|
|----|----|----|
|专业软件|iFit！|无|
|专业软件|RemoteRite|无|
|专业软件|SpeechMaster|无|
|专业软件|TinniMaster|无|
|专业软件|Voice-o-gram|无|




软件名称,iFit！
软件介绍,微迪公司研发并应用的专业听力学软件
软件特点,具有信息管理、听力曲线数据管理功能
软件特点,具有双耳验配、自动验配功能
软件特点,可输入或选择RECD参数
软件特点,可设置通气孔尺寸提高验配的准确性
软件特点,资源占用少
软件特点,操作简单
运行环境,Windows 操作系统  PC机  编程器（Hipro）  编程线CS63


软件名称,远程生产控制软件RemoteRite
软件介绍,通过Internet网络，可以在一个可上网的计算机上进行本公司的产品嵌入式程序写入工作。
软件特点,生产不受空间限制
软件特点,操作简便、快捷
软件特点,可以在局端对远程操作的计算机终端授权，有效地监控产量、权限
运行环境,Windows 操作系统  PC机  Internet网络


软件名称,口吃矫正器验配软件(SpeechMaster)
软件介绍,SpeechMaster是数字口吃矫正器SpeechEasy的验配软件
软件特点,为用户提供了临床验配的辅助技术手段
软件特点,可定制图形化频响参数
软件特点,可自动对旧版本口吃矫正器进行升级，即可升级Firmware(固件)版本
运行环境,"软件环境  中文Windows95/98/2000/XP操作系统(IE4.0以上)  硬件环境  CPU：Intel Pentium 133MHZ 以上  内存：32M以上  显示器：16位真彩色，800×600分辨率  验配编程器：AudioPRO,AudioPRO-Plus或HI-PRO  验配编程线：CS-44  注意：  如果使用HI-PRO，需要HI-PRO的固件版本：2.20以上。如果低于此版本请使用升级程序，升级HI-PRO。"


软件名称,TinniMaster
软件介绍,与TinniTest配套的衍生产品。根据耳鸣检测的结果，使用本软件定制耳鸣康复疗程、配方，并可试听 、输出掩蔽器
软件特点,可直接使用PC机试听各种TinniTest特有的掩蔽声（60种自然声以及多种定制声）
软件特点,可以根据TinniTest检测结果，自由定制耳鸣康复疗程配方
软件特点,可将设置好的疗程配方直接输出到eMasker掩蔽器或刻录Calmind掩蔽光盘Calmind
运行环境,Windows 操作系统  PC机  声卡  刻录机  耳机


软件名称,口吃筛查软件Voice-o-gram
软件介绍,配合Speecheasy的验配。使用本软件可以对患者的口吃程度作一定的客观评估，也可提供佩戴 Speecheasy 前后的效果对比。
软件特点,专业性：统计参数符合口吃诊断的需求
软件特点,易用性：通过简单的操作就能完成测试，并得到测试的参数
软件特点,准确性：较准确地计算各项口吃测试、统计参数、自动保存测试结果
软件特点,高效性：大量减少了人工操作，提高了测试效率
软件特点,图形化：通过图形的显示，可以更直观的分析口吃的情况
运行环境,Windows98/Win2000/WinXp  PC机（PII266，128M以上）  声卡  音箱/耳机、麦克风
