产品网址：https://jiachenin.com/products
产品结构：root->产品中心-河南嘉晨智能控制股份有限公司

|产品名称|产品型号|功能描述|
|----|----|----|
|AGV 电量采集终端|无|无|
|AST 模拟量采集终端|无|无|
|B2C 蓝牙模块|无|无|
|D13L|无|无|
|D28C|无|无|
|D28C-R|无|无|
|D35C-H|无|无|
|D35C-D|无|无|
|D35C-R|无|无|
|D40C-G|无|无|
|D40C-ICE|无|无|
|D43C|无|无|
|D43C-R|无|无|
|D50C|无|无|
|D60S|无|无|
|D80C|无|无|
|D100C|无|无|
|HDU1296|无|无|
|HDL-6|无|无|
|HDL-4|无|无|
|DCC|无|无|
|WDC|无|无|
|DCP|无|无|
|IDT-4GE|无|无|
|IDT-4GS|无|无|
|IDT-4GW|无|无|
|IDT-MINI-W|无|无|
|IDT-MINI-O|无|无|
|EKS-E|无|无|
|EKS-C|无|无|
|角度电位计|无|无|
|制动踏板|无|无|
|JCTH-N|无|无|
|JCHD|无|无|
|JCTH-W|无|无|
|HLP|无|无|

参数,参数.1
额定电压,24V
最大电流,350A
应用功能,牵引、油泵
可控电机,交流异步


参数,参数.1
额定电压,48V
最大电流,550A
应用功能,牵引、油泵
可控电机,交流异步


参数,参数.1
额定电压,80V
最大电流,450A
应用功能,牵引、油泵
可控电机,交流异步


参数,参数.1
额定电压,80V
最大电流,450A
应用功能,牵引、油泵
可控电机,永磁同步


参数,参数.1
额定电压,80V
最大电流,700A
应用功能,牵引、油泵
可控电机,交流异步、交流同步


参数,参数.1
额定电压,80V
最大电流,450A
应用功能,牵引、油泵
可控电机,交流异步


参数,参数.1
额定电压,48V
最大电流,350A
应用功能,牵引
可控电机,交流异步


参数,参数.1
额定电压,120V
最大电流,500A
应用功能,牵引、油泵
可控电机,交流异步、永磁同步


参数,参数.1
额定电压,120V
最大电流,500A
应用功能,牵引+油泵
可控电机,交流异步、永磁同步


参数,参数.1
额定电压,144V
最大电流,500A
应用功能,牵引、油泵
可控电机,交流异步、永磁同步


参数,参数.1
额定电压,144V
最大电流,500A
应用功能,牵引+油泵
可控电机,交流异步、永磁同步


参数,参数.1
额定电压,24V
最大电流,100A
应用功能,牵引
可控电机,直流有刷


参数,参数.1
额定电压,24V
最大电流,40A
应用功能,转向
可控电机,直流有刷


参数,参数.1
额定电压,24V
最大电流,100A
应用功能,牵引
可控电机,直流无刷


参数,参数.1
额定电压,48V
最大电流,120A
应用功能,牵引
可控电机,直流无刷


参数,参数.1
额定电压,24V
最大电流,90A
应用功能,牵引
可控电机,直流有刷


参数,参数.1
额定电压,24V
最大电流,50A
应用功能,转向
可控电机,直流有刷


参数,参数.1
电压范围,9~60 V
防护等级,IP65
LCD设计,OLED屏幕
屏幕尺寸,1.3寸


参数,参数.1
电压范围,9~60 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,2.8 寸


参数,参数.1
电压范围,12~60 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,2.8 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,3.5 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,3.5 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,3.5 寸


参数,参数.1
电压范围,12~24 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,4 寸


参数,参数.1
电压范围,9~36 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,4 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,4.3 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,4.3 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,TFT彩屏
屏幕尺寸,5 寸


参数,参数.1
电压范围,16~100V
防护等级,IP65
LCD设计,点阵屏
屏幕尺寸,5寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,64K真彩色
屏幕尺寸,8 寸


参数,参数.1
电压范围,16~100 V
防护等级,IP65
LCD设计,64K真彩色
屏幕尺寸,10 寸


参数,参数.1
电压范围,12~96 V
防护等级,IP51
通讯方式,CAN/RS232
尺寸,185.5*92.6*29.5mm


参数,参数.1
电压范围,12~60 V
防护等级,IP54
通讯方式,CAN
尺寸,383.6*289.5*98.5mm


参数,参数.1
电压范围,12~60 V
防护等级,IP54
通讯方式,CAN
尺寸,256*123*84mm


参数,参数.1
输入电压范围,24-80V
最大连续电流,125-300A
工作温度,-40~50℃
防护等级,IP65


参数,参数.1
电压范围,30~160V
输出电压等级,24V
防护等级,IP65
外壳尺寸,103*90*30mm


参数,参数.1
电压范围,37~95V
输出电压等级,12V/24V
防护等级,IP65
外壳尺寸,100*84*40.8mm


参数,参数.1
输入电压范围,9~40V
工作温度,-30~50℃
网络通讯方式,4G
通讯方式,CAN


参数,参数.1
输入电压范围,9~100V
工作温度,-30～50℃
网络通讯方式,4G
通讯方式,CAN


参数,参数.1
输入电压范围,9～100V
工作温度,-30～50℃
网络通讯方式,4G全球版
通讯方式,CAN


参数,参数.1
输入电压范围,12～60V
工作温度,-30～50℃
网络通讯方式,4G
通讯方式,CAN


参数,参数.1
输入电压范围,9~60V
工作温度,-40～50℃
防护等级,IP65
通讯方式,CAN


输入电压,输入电压.1
输入电压范围,9～36V
工作温度,-30～50℃
网络通讯方式,4G
机械环保码,支持远程设置


参数,参数.1
输入电压范围,6～96V
防护等级,IP65
解锁方式,密码/刷卡
账号数量,100组


参数,参数.1
通讯方式,CAN
电压范围,9-60V、40-100V
采集类型,模拟量/编码器脉冲
采集数量,4路模拟量或2路编码器脉冲


参数,参数.1
输入电压范围,6～120V
防护等级,IP65
解锁方式,密码/刷卡
账号数量,100组


参数,参数.1
输入电压范围,4.5～5.5V
输出电压范围,0-5V + 5-0V
工作温度,-40～50℃
防护等级,IP65


参数,参数.1
输入电压,24～48V/72～80V
踏板角度,35±2°
可靠性,1000万次
防护等级,IP65


参数,参数.1
输入电压范围,12～60V
工作温度,-30～50℃
防护等级,IP65
通讯方式,CAN


参数,参数.1
输入电压,11～80V /5V
踏板角度,35°
可靠性,1000万次
防护等级,IP65


参数,参数.1
输入电压,9～100V
输出电压,0~5V
摆动角度,-30°～30°
防护等级,IP65


参数,参数.1
输入电压,12～80V /5V
踏板角度,30°/36°
可靠性,1000万次
防护等级,IP68


参数,参数.1
输入电压,12～80V
输出电压,0.1～4.9V(±0.1)
防爆标志,ExmbIICT4GB/ExmbD21T130C
防护等级,IP65


参数,参数.1
输入电压,6V ～15V
输出电压,0.1～4.9V(±0.1V)
可靠性,1000万次
防护等级,IP65
