company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
江苏众辉电子科技有限公司,LED 频闪灯,http://www.jszhdz.net/page13?product_id=47,无,本款产品为一款集频闪/常亮工作模式为一体的 LED 补光灯产品。具有自动检测摄像机频率与曝光时间，内置算法自动同步（倍频）摄像机频率，曝光时间可由摄像机控制，也可手动控制；自动匹配摄像机开关量信号（上升、下降沿）、电平信号（高、低电平）；内置智能芯片限流技术，可调试峰值电流，支持常亮工作模式，只需要通过 RS485 修改灯的工作模式即可，充分兼容了平安城市、微卡口、治安监控等使用环境。,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,气体爆闪灯,http://www.jszhdz.net/page2?product_category=2,无,可匹配所有摄像机,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,环保补光灯,http://www.jszhdz.net/page2?product_category=3,无,无,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,LED 补光灯,http://www.jszhdz.net/page2?product_category=3,无,无,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,频爆一体灯,http://www.jszhdz.net/page2?product_category=3,无,无,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,智能机箱,http://www.jszhdz.net/page2?product_category=3,无,无,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,空气消毒机,http://www.jszhdz.net/page2?product_category=3,无,无,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,脉冲式紫外线空气消毒机,http://www.jszhdz.net/page2?product_category=32,无,空气流入式紫外线空气消毒机，适用于各类商业场所、学校等场景,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,出入口环保补光灯,http://www.jszhdz.net/page13?product_id=60,无,适用于停车场、小区、高速收费出入口等智能交通场景，通过摄像机信号触发闪光，使摄像机可以看清楚驾驶员面部特征。具有采用先进的稳压技术，精准控制爆闪输出电压；回电时间≤50MS，满足摄像机连闪抓拍；支持防干扰误触发功能，超过 5HZ 频率触发闪光信号则保护 30 秒，直到干扰信号消失之后 30 秒恢复正常；支持 RS485 调节爆闪输出电压，实现爆闪功率的增加和减少；支持爆闪次数统计功能；内置灯管散热结构，保证灯管寿命可达 1000 万次；支持 RS485 升级程序功能；IP66 防护等级；内置光栅防止光散等特点。,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,创新多合一补光灯,http://www.jszhdz.net/page13?product_id=64,无,创新产品，专利产品，详情请咨询本公司,root,1906551877,创新多合一补光灯,4306558644,无,0,无,0
江苏众辉电子科技有限公司,多合一环保补光灯,http://www.jszhdz.net/page13?product_id=63,无,本款产品为降低光污染的环保/生态型卡口补光产品，主要适用于双光/双帧融合摄像机，该产品集 LED 暖光频闪、闪光与气体白光爆闪、气体红外爆闪多功能于一体，可减少安装施工调试的成本，减少杆件上设备数量同时提升整体美感。本产品主要使用于超速抓拍、卡口、反向卡口等智能交通场景，是现在和未来主流的降低光污染的补光产品。,root,1906551877,多合一环保补光灯,2182731558,无,0,无,0
江苏众辉电子科技有限公司,三合一环保补光灯（二代）,http://www.jszhdz.net/page13?product_id=56,无,支持 LED 频闪、LED 闪光、气体白光爆闪；内置双灯管（白光与红外光），直线电机切换双灯管日夜工作，不存在老款红外滤光片老化变形、遮挡白光效率等问题；白光灯管与红外灯管通过直线电机切换后，均在反光杯焦点处；高效率出光无遮挡，白光和红外灯管强度均发挥到最大；寿命较常规产品提升 1 倍，从 1000 万次提升至 2000 万次,root,1906551877,新标准环保补光灯,4809958398,无,0,无,0
江苏众辉电子科技有限公司,智能机箱,http://www.jszhdz.net/page13?product_id=62,33,"本终端集成了互联网通讯、摄像头管理、电源管理，网络交换机管理，安防管理，终端环境管理、防雷设备管理等功能。结合强大的数据应用管理,确保终端及相关系统运营设备的可靠性、连续性和智能要求。支持内置 6 路的可控输出，最多可扩展到 24 路输出，可单路电压电流检测，远程可控通断。支持市电掉电、电压超限告警；支持箱体内温度超限告警；支持箱体异常开启告警、支持防雷器失效、风扇故障告警；支持箱体断电、断网检测；并将告警信息上传至终端平台。支持对电源参数的设置与读取，查看动环监测数据，现场控制等。具备远程或现场查看及更改设备网络、报警阈值、台站信息等参数的功能。箱门检测、机箱照明灯、机箱加热、SPD 防雷模块检测等功能可选配。",root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,爆闪补光灯,http://www.jszhdz.net/page13?product_id=59,无,采用先进的稳压技术，精准控制爆闪输出电压；回电时间≤50MS，满足摄像机连闪抓拍；支持防干扰误触发功能，超过 5HZ 频率触发闪光信号则保护 30 秒，直到干扰信号消失之后 30 秒恢复正常；支持 RS485 调节爆闪输出电压，实现爆闪功率的增加和减少；支持爆闪次数统计功能；内置灯管散热结构，保证灯管寿命可达 1000 万次；支持 RS485 升级程序功能；IP66 防护等级；高亮度 10 米位置 F 值 5.6-2,root,1906551877,气体闪光灯,568628798,无,0,无,0
江苏众辉电子科技有限公司,四合一一体补光灯,http://www.jszhdz.net/page7?article_category=4,无,配合最新环保、生态摄像机使用，降低光污染,root,1906551877,环保补光灯专业制造商,2938790123,无,0,无,0
江苏众辉电子科技有限公司,高寿命环保补光灯（双灯管）,http://www.jszhdz.net/page2?product_category=4,无,爆闪 4000 万次，内置双灯管,root,1906551877,环保补光灯,4411541591,无,0,无,0
江苏众辉电子科技有限公司,环保补光灯（二代含红外）,http://www.jszhdz.net/page2?product_category=4,无,支持非环保相机实现环保灯功能，支持最新补光灯标准 1202-2022。无需更换相机，即可实现环保灯功能，白天和夜间效果均可,root,1906551877,环保补光灯,4411541591,无,0,无,0
江苏众辉电子科技有限公司,环保补光灯,http://www.jszhdz.net/page10?article_category=5,ZH-HB-K1196W 系列,集 LED 暖光频闪、LED 暖光闪光、气体白光爆闪、气体红外爆闪于一体，白天使用气体白光爆闪进行补光，保证白天驾驶员的面部特征清晰；夜间使用 LED 频闪补光帮助摄像机对车辆进行捕获，当车辆到达摄像机抓拍位置时，LED 闪光与气体红外爆闪同时工作，对驾驶员眼睛无刺激，同时保证车内人员的面部情况清晰，保证车辆轮廓、周边标线的清晰,root,1906551877,无,0,无,0,无,0
江苏众辉电子科技有限公司,四合一环保补光灯（初代）,http://www.jszhdz.net/page13?product_id=48,无,适用于环保卡口、生态卡口相机，可匹配所有同类型的摄像机。本款产品为降低光污染的环保卡口补光产品，主要适用于光污染要求高的使用环境，该产品集 LED 暖光频闪、LED 暖光爆闪与气体白光爆闪多功能于一体，可减少安装施工调试的成本，减少杆件上设备数量同时提升整体美感。本产品主要使用于超速抓拍、卡口、反向卡口等智能交通场景，是现在和未来主流的降低光污染的补光产品。,root,1906551877,无,0,无,0,无,0
