company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
天维讯达（北京）科技有限公司,EMC 自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,辐射演示仪,https://www.radiosky.com.cn/chanpinyanfa.aspx,RT3300,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,无源器件测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,RT3200,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,运营商终端性能测试平台,https://www.radiosky.com.cn/chanpinyanfa.aspx,RT3100,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,GSM 终端自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,CDMA2000 终端自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,WCDMA 终端自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,TD-SCDMA 终端自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,LTE 终端自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,WLAN/BT 自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,DFS 自动测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,数字对讲机 TETRA 测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,在用无线电设备测试系统,https://www.radiosky.com.cn/chanpinyanfa.aspx,RT7000,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,R-LIMP 实验室综合管理平台,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,TMP2000 考试无线电保障平台,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,PDR1001A 便携式专网信号解析仪,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,一款能自动解析数字专网信号、实时还原信号内容的国产自主化监测产品,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,SDR2000 专网无线通信管控平台,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,一款完全满足 4 类站及一体化平台要求的，可自动采集/解析附近区域数字专网信号情况并自动生成监测报表的，可定制监测应用的国产自主化监测产品,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,黑广播智能监测定位平台,https://www.radiosky.com.cn/chanpinyanfa.aspx,无,一款能自动发现、识别、定位黑广播后并发出告警的，支持 7*24 小时自动扫描广播频段的国产自主化监测产品,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,面向运营商的测试系统,https://www.radiosky.com.cn/chanpinyanfadetail.aspx?id=9,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,辐射演示仪,https://www.radiosky.com.cn/chanpinyanfadetail.aspx?id=9,无,无,root,1906551877,无,0,无,0,无,0
天维讯达（北京）科技有限公司,无源器件测试系统,https://www.radiosky.com.cn/chanpinyanfadetail.aspx?id=9,无,无,root,1906551877,无,0,无,0,无,0
