产品网址：http://www.bjclkdkj.com/ProductsStd_338.html
产品结构：root->高真空烧接炉KD-V43-北京诚恺联达

|产品名称|产品型号|功能描述|
|----|----|----|
|高真空烧接炉|KD-V43|焊接面积 400*300MM，极限真空度 10Pa，横向温差 ±2%，甲酸+氮气，还原保护气体，西门子 PLC 控制系统，视频采集监控分析系统|

基本参数,外观尺寸,1400 x 800 x 1300 mm (LxWxH)
基本参数,重 量,约 260 kg
基本参数,低 真 空,1Pa
基本参数,焊接平台及面积,400x 300 mm
基本参数,炉膛高度,100mm
基本参数,温度范围,最高可达450°C
基本参数,升温速率,最高可达 180°C /min（顶部加热：300°C /min）
基本参数,降温速率,≥120℃/min；舱体配置整体冷却水循环
基本参数,横向温差,±5℃
基本参数,抽屉承重,20KG
基本参数,功 率,最大功率：21.5KW 工作功率：8-10KW
基本参数,加热平台,紫铜加特殊处理
基本参数,电源标准,"380V, 50HZ/60HZ，三相五线制、10平方铜线"
基本参数,电 流,3 x 40 A
基本参数,气 体,氮气系统
控制参数,控制方式,西门子PLC+工控机
控制参数,监视窗口,视觉监控窗口：1个
控制参数,温度曲线,"温度+时间（可设置温度、时间,最多可以设定150个工艺阶段）"
控制参数,接 口,COM
安全系统,腔体温度超高报警、超极限温度保护,腔体温度超高报警、超极限温度保护
安全系统,冷却水压力检测系统，低压报警，软件提示,冷却水压力检测系统，低压报警，软件提示
安全系统,气压检测系统，高低压报警，软件提示,气压检测系统，高低压报警，软件提示
安全系统,舱门未到位检测保护,舱门未到位检测保护
安全系统,电器部件与水冷部件、气路部件隔离,电器部件与水冷部件、气路部件隔离
安全系统,一键式切断加热部分电源,一键式切断加热部分电源
