company_name,title,product_url,Product Model,base_info,root_category_name,root_category_id,category_name,category_id,sub_category_name,sub_category_id,detail_category_name,detail_category_id
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product,无,"Wide Power Range, Wide Temperature：Full voltage range: 1.65V to 3.6V，-40℃ to +125℃ operating range；High Performance Serial Flash (SPI)：Maximum to 166MHz for fast read operation，Continuous Read 8/16/32/64 Byte Burst Wrap，QPI for Reduced Instruction Overhead，Maximum to 200MHz for DTR clock；Support With Most Flexibility：Provide KGD and RDL，UID and other special customized items，KGD",XMC|SPINORFlash,5980954958,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,Known Good Die (KGD),https://www.xmcwh.com/site/product_KGD,无,武汉新芯为需要 NOR Flash 定制系统级封装 (SiP) 或多芯片封装 (MCP)的客户提供 Known Good Die (KGD) 解决方案。所有的武汉新芯 SPI NOR 产品都能以 KGD 形式提供；武汉新芯可以提供 RDL (re-Distribution Layer)工艺来满足客户定制化的 pad 布局；定制化的 I/O 数量；对功能、数据保留、cycling 次数等进行完备的测试；专业技术人员将与 KGD 客户一同合作满足他们的特定要求；高效的生产控制和计划体系以确保长期的供应和支持。,XMC|应用,33263264,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/671,XM25QH512C,•single voltage supply<br>-voltage: 2.3v to 3.6v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits,XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/690,XM25RH512C,•single voltage supply<br>-voltage: 2.7v to 3.6v<br>•high performance serial flash (spi)<br>-maximum to 108mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits<br>-replay protection monotonic counter(rpmc),XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/682,XM25QU512C,•single voltage supply<br>-voltage: 1.65v to 1.95v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits,XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/684,XM25RU512C,•single voltage supply<br>-voltage: 1.65v to 1.95v<br>•high performance serial flash (spi)<br>-maximum to 108mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits<br>-replay protection monotonic counter(rpmc),XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/224,XM25QU256C,•single voltage supply<br>-voltage: 1.65v to 1.95v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-64/128-bit unique id for each device<br>-3/4x256-bytes dedicated security area with otp user-lockable bits,XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/225,XM25RU256C,•single voltage supply<br>-voltage: 1.65v to 1.95v<br>•high performance serial flash (spi)<br>-maximum to 108mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-64-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits<br>-replay protection monotonic counter(rpmc),XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/685,XM25LU128C,"•single voltage supply<br>-voltage: 1.65v to 2.0v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation,80mhz dtr clock<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x1024-bytes dedicated security area with otp user-lockable bits",XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/227,XM25QU128C,单电压供电，电压范围为 1.65V 至 1.95V；高性能串行闪存（SPI），最大读取速度为 133MHz，支持连续读取 8/16/32/64 字节突发包装；灵活的内存架构，扇区大小为 4K 字节，块大小为 32/64K 字节；先进的安全功能，每个设备具有 64/128 位唯一 ID，3/4x256 字节专用安全区域，带有 OTP 用户可锁定位,XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/228,XM25RU128C,•single voltage supply<br>-voltage: 1.65v to 1.95v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-64-bit unique id for each device<br>-3x256-bytes dedicated security area with otp user-lockable bits<br>-replay protection monotonic counter(rpmc),XMC|支持服务,8151903752,无,0,无,0,无,0
武汉新芯集成电路股份有限公司,SPI NOR Flash,https://www.xmcwh.com/site/product_con/686,XM25LU64C,"•single voltage supply<br>-voltage: 1.65v to 2.0v<br>•high performance serial flash (spi)<br>-maximum to 133mhz for fast read operation,80mhz dtr clock<br>-continuous read 8/16/32/64 byte burst wrap<br>-qpi for reduced instruction overhead<br>•flexible memory architecture<br>-sector size: 4k bytes<br>-block size: 32/64k bytes<br>•advanced security feature<br>-128-bit unique id for each device<br>-3x1024-bytes dedicated security area with otp user-lockable bits",XMC|支持服务,8151903752,无,0,无,0,无,0
